         812          2                                            
 
Cross section table:
          eV      barns         eV      barns         eV      barns
  ---------- ---------- ---------- ---------- ---------- ----------
  1.255300+7 8.242770-1 1.259900+7 8.297040-1 1.270000+7 8.468680-1
  1.273800+7 8.489920-1 1.279200+7 8.660330-1 1.290000+7 8.784290-1
  1.299000+7 9.023160-1 1.300000+7 9.006140-1 1.305300+7 8.954480-1
  1.310000+7 8.946150-1 1.312000+7 8.941940-1 1.325000+7 8.833990-1
  1.328000+7 8.730250-1 1.330000+7 8.741040-1 1.350000+7 8.636960-1
  1.354000+7 8.685790-1 1.355300+7 8.679440-1 1.358700+7 8.680240-1
  1.364500+7 8.545050-1 1.364600+7 8.542730-1 1.370000+7 8.478880-1
  1.376700+7 8.397800-1 1.382200+7 8.190380-1 1.383000+7 8.188120-1
  1.396500+7 8.006110-1 1.400000+7 7.785430-1 1.405300+7 7.846140-1
  1.418200+7 7.919610-1 1.425000+7 7.982030-1 1.436400+7 7.919650-1
  1.441900+7 7.863810-1 1.447200+7 8.002420-1 1.450000+7 8.059670-1
  1.455300+7 8.164770-1 1.456600+7 8.173080-1 1.465300+7 8.430630-1
  1.469400+7 8.576140-1 1.475000+7 8.621550-1 1.476700+7 8.606170-1
  1.480700+7 8.655260-1 1.481200+7 8.673900-1 1.483700+7 8.710070-1
  1.486300+7 8.748660-1 1.488660+7 8.769200-1 1.488700+7 8.769550-1
  1.488800+7 8.769820-1 1.489200+7 8.827150-1 1.490600+7 8.849770-1
  1.490900+7 8.855790-1 1.492700+7 8.835700-1 1.495400+7 8.831500-1
  1.496200+7 8.826140-1 1.499600+7 8.869280-1 1.500000+7 8.814610-1
  1.500600+7 8.833710-1 1.504500+7 8.926240-1 1.504730+7 8.936620-1
  1.505300+7 8.962280-1 1.507210+7 9.007930-1 1.509300+7 9.057900-1
  1.509690+7 9.062350-1 1.512170+7 9.090680-1 1.514650+7 9.119000-1
  1.519620+7 9.175790-1 1.524580+7 9.232450-1 1.524800+7 9.234960-1
  1.526300+7 9.237070-1 1.534500+7 9.356640-1 1.540000+7 9.436820-1
  1.544420+7 9.501280-1 1.544800+7 9.506820-1 1.547700+7 9.520600-1
  1.550000+7 9.543070-1 1.555300+7 9.594800-1 1.564270+7 9.659820-1
  1.573100+7 9.723760-1 1.574190+7 9.732960-1 1.584120+7 9.816770-1
  1.596600+7 9.922070-1 1.597000+7 9.980490-1 1.599000+7 9.952530-1
  1.600000+7 1.000610+0 1.602690+7 9.931220-1 1.605300+7 9.858540-1
  1.606800+7 9.836240-1 1.621270+7 9.586600-1 1.625600+7 9.511910-1
  1.634700+7 9.228190-1 1.639850+7 9.216610-1 1.644300+7 9.206610-1
  1.650000+7 9.170800-1 1.653200+7 9.151530-1 1.655300+7 9.112770-1
  1.658430+7 9.061740-1 1.669500+7 8.881250-1 1.674480+7 8.838660-1
  1.682000+7 8.774360-1 1.682400+7 8.762280-1 1.690520+7 8.706110-1
  1.697400+7 8.658510-1 1.700000+7 8.659900-1 1.705300+7 8.662260-1
  1.706570+7 8.677380-1 1.707400+7 8.687270-1 1.713800+7 8.568630-1
  1.714590+7 8.560730-1 1.722610+7 8.480630-1 1.729800+7 8.408830-1
  1.730000+7 8.407420-1 1.730100+7 8.551870-1 1.737810+7 8.497780-1
  1.743100+7 8.460660-1 1.746700+7 8.435970-1 1.750000+7 8.463240-1
  1.753010+7 8.489120-1 1.755300+7 8.508820-1 1.761600+7 8.579800-1
  1.768700+7 8.605200-1 1.783420+7 8.721950-1 1.790000+7 8.774130-1
  1.790100+7 8.801650-1 1.800000+7 8.892730-1 1.805300+7 9.013640-1
  1.808700+7 8.953230-1 1.813820+7 9.043670-1 1.815800+7 9.078640-1
  1.820000+7 9.054360-1 1.827300+7 9.012130-1 1.844220+7 8.960260-1
  1.846000+7 8.954800-1 1.850000+7 9.030610-1 1.851600+7 9.061330-1
  1.855300+7 9.103910-1 1.863200+7 9.194070-1 1.868710+7 9.247960-1
  1.870000+7 9.260560-1 1.883300+7 9.304710-1 1.893200+7 9.378440-1
  1.900000+7 9.429090-1 1.903000+7 9.451610-1 1.903400+7 9.452910-1
  1.905300+7 9.471510-1 1.917690+7 9.517770-1 1.918500+7 9.520790-1
  1.934600+7 9.548920-1 1.942190+7 9.555170-1 1.950000+7 9.561600-1
  1.951100+7 9.566170-1 1.955300+7 9.572930-1 1.960000+7 9.552750-1
  1.966100+7 9.576690-1 1.971320+7 9.596410-1 1.979400+7 9.626960-1
  1.989200+7 9.691030-1 2.000000+7 9.822390-1                                         
